ep,tr,vl,acc
44,0.7242499828461141,0.7262640030424226,0.45176110260336905
45,0.7241654267781562,0.7255685564022152,0.45176110260336905
46,0.7242434434263458,0.7261773503027502,0.45176110260336905
47,0.7242438100837363,0.7249050964622731,0.45176110260336905
48,0.7242581228190557,0.7246340565257927,0.45176110260336905
49,0.724198000759407,0.7263738826989763,0.45176110260336905
50,0.7242987543803937,0.7249510703554197,0.45176110260336905
51,0.7241496847565349,0.7251837262698374,0.45176110260336905
52,0.7241678505860277,0.7252143819518331,0.45176110260336905
53,0.7240347393982702,0.7253547602919306,0.45176110260336905
54,0.723788384629178,0.727423852015783,0.45176110260336905
55,0.7241315228720976,0.7251772425076133,0.45176110260336905
56,0.7240026641357594,0.7246410884134254,0.45176110260336905
57,0.7238512840324903,0.7250935134077146,0.45176110260336905
58,0.723589609840546,0.7263365827877343,0.45176110260336905
59,0.7233037268637631,0.7256881855713463,0.45176110260336905
60,0.7226699784260247,0.7236544703451452,0.4620980091883614
61,0.7214363464838677,0.7202021338125465,0.5223328228688107
62,0.7181114642740154,0.718772797909484,0.5270546197039305
63,0.7124571110827337,0.7151853862071658,0.5345839714139867
64,0.7083431821442826,0.7138656341281091,0.5348392036753445
65,0.7059238528298695,0.7157641058676458,0.5283307810107197
66,0.7038505972840681,0.711187134840587,0.5350944359367024
67,0.7014083130509121,0.7054919930913729,0.5535987748851455
68,0.6981495310689293,0.6996453106859741,0.5825676365492598
69,0.6947361801290561,0.7015040355290972,0.5610005104645227
70,0.6920224653731147,0.6926950798648057,0.582312404287902
71,0.6869093127142856,0.6995545372846116,0.5625319040326697
72,0.6772270398786845,0.6682709461879585,0.628892291985707
73,0.6682867554696956,0.6835189971040255,0.5996681980602349
74,0.6611462786778394,0.6624841636209357,0.6354007146503318
75,0.6512060270280045,0.6430847088009073,0.6613067891781521
76,0.6432098409377291,0.6393212572903947,0.6685809086268504
77,0.633026102243445,0.6431922002554304,0.6601582440020418
78,0.624851594934238,0.6161342799937378,0.6887442572741195
79,0.6110449327961881,0.5918521034954883,0.7106942317508933
80,0.6046818343059132,0.5833832634353345,0.7193721286370597
81,0.601094976383025,0.5752742553377955,0.7232006125574273
82,0.5828951227701703,0.5717590102557931,0.729836651352731
83,0.5809665029365014,0.5623357362623054,0.7328994384890251
84,0.571048406130976,0.545829237146363,0.7428534966819806
85,0.5630620900246737,0.5555766489567837,0.7339203675344563
86,0.5585798149853791,0.5475308242472171,0.7392802450229708
87,0.5484827345162477,0.5402353782931294,0.7466819806023481
88,0.5415298506724748,0.5182098720741856,0.7630168453292496
89,0.5408976540658604,0.5212236802574322,0.7533180193976519
90,0.5293275337670101,0.5136778871279215,0.7673557937723329
91,0.5295842585007431,0.49599787903233655,0.7775650842266463
92,0.5211994670032842,0.5045226148313987,0.7681214905564063
93,0.5127109396004358,0.49700659016007487,0.7743746809596733
94,0.502313877070918,0.479885839348,0.7843287391526289
95,0.495908386942539,0.4942023384899677,0.7737366003062787
96,0.4875003817760197,0.4768099211624169,0.7890505359877489
97,0.48456137824769135,0.47155578016869687,0.7970903522205207
98,0.4807252704790905,0.5068123471134472,0.7658244002041859
99,0.4731294515321581,0.45668968318706266,0.8019397651863196
100,0.467669526315299,0.4891096410123349,0.7916028586013272
101,0.4547856081120157,0.4521550925913485,0.8009188361408882
102,0.44923508539106716,0.5181015605309474,0.7570188871873405
103,0.4482561025933151,0.4351776739722189,0.8088310362429811
104,0.44623610605806385,0.43674712722827247,0.8104900459418071
105,0.4367673095426726,0.4325785512763545,0.8138080653394589
106,0.4357082613509336,0.42797192716671534,0.8126595201633486
107,0.42653142177066233,0.40713146055091576,0.826059213884635
108,0.4190846441108791,0.41310915508368845,0.8244002041858091
109,0.41984001029922197,0.39398727539761325,0.8365237366003063
110,0.40781739494415864,0.3879583264383021,0.8351199591628382
111,0.406152397587145,0.42036537355978676,0.8187850944359367
112,0.402461782296907,0.3883720717605369,0.8355028075548749
113,0.3927366144181768,0.4037519941194864,0.8284839203675345
114,0.39373407336325217,0.37770070436811376,0.8457120980091883
115,0.38837792315929054,0.3598715393457442,0.8513272077590608
116,0.38565566270532736,0.38256177502423294,0.840096988259316
117,0.3787617631953397,0.37468421865385854,0.8434150076569679
118,0.37131459726459076,0.38005551805357474,0.8356304236855538
119,0.3667733543026974,0.36396624332730293,0.8518376722817764
120,0.3688737206321826,0.39024211605511616,0.8332057172026545
121,0.358137986339621,0.3403356027251728,0.8601327207759061
122,0.3493986111811964,0.35428229604161715,0.8526033690658499
123,0.35081369441312726,0.3457590445511009,0.8586013272077591
124,0.3526254667376933,0.3467689343766633,0.8591117917304747
125,0.33933199008836773,0.3364485845791253,0.8647269014803471
126,0.3401636694771413,0.32764653020622536,0.8702143950995406
127,0.3345633640257452,0.3347750701706223,0.869576314446146
